Name=0523_01_02,05/23/2002 17:02:51,Fs=10kHz Spont,aneous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T(ms),CH1(mV),CH2(mV),CH3(mV),CH4(mV),CH5(mV),CH6(mV),CH7(mV),CH8(mV),CH9(mV),CH10(mV),CH11(mV),CH12(mV),CH13(mV),CH14(mV),CH15(mV),CH16(mV),CH17(mV),CH18(mV),CH19(mV),CH20(mV),CH21(mV),CH22(mV),CH23(mV),CH24(mV),CH25(mV),CH26(mV),CH27(mV),CH28(mV),CH29(mV),CH30(mV),CH31(mV),CH32(mV),CH33(mV),CH34(mV),CH35(mV),CH36(mV),CH37(mV),CH38(mV),CH39(mV),CH40(mV),CH41(mV),CH42(mV),CH43(mV),CH44(mV),CH45(mV),CH46(mV),CH47(mV),CH48(mV),CH49(mV),CH50(mV),CH51(mV),CH52(mV),CH53(mV),CH54(mV),CH55(mV),CH56(mV),CH57(mV),CH58(mV),CH59(mV),CH60(mV),CH61(mV),CH62(mV),CH63(mV),CH64(mV)
1851.1,0.168489669,-0.053679219,-0.207422768,-0.190138305,-0.609705159,-0.053613768,-0.34084343,-0.237026364,0.076750702,0.171965702,-0.014648,-0.303526887,-0.212370219,-0.597837404,-0.449704179,0.168521563,0.009216258,0.052644298,0.02588553,0.110963371,0.135684079,0.218692079,0.246613781,0.156006967,0.002473781,0.011139411,0.022311377,0.032902934,0.025271338,0.022829338,0.018739225,0,-0.002651364,0.007566146,0.002781265,0.023589444,0.013031556,0.01028296,0,0.008390702,0.002748596,-0.000274815,-0.000274927,0.005431742,6.45629E-05,-0.009183589,-0.008391702,-0.010865371,-0.005674887,0.00250645,-0.00540096,-0.007598927,0.002716815,-0.004883,-0.008698298,-0.003848079,0.007017404,0.006532113,0.005982483,0.006257298,0.005642106,0.009183477,-0.006014152,-0.00192404
1851.2,0.161238424,-0.11952446,-0.197438497,-0.18215949,-0.598484017,-0.046071497,-0.299024149,-0.344310934,0.076710281,0.140186281,-0.078125,-0.274181384,-0.18544146,-0.512307563,-0.874379831,0.195522079,0.014082089,0.062450719,0.021261222,0.113436705,0.135797258,0.238336258,0.26377654,0.168278642,0.00742854,0.025828834,0.041996977,0.045287785,0.044899348,0.047340348,0.021228732,0,-0.014720934,0.002619474,0.005375861,0.016241192,0.013055808,0.005343371,0,-0.001414719,-0.004494563,-0.005165897,0.007041987,0.005447911,-0.004672921,-0.009094666,-0.003468281,-0.003573705,-0.000743384,0.000210964,0.004421629,0.004599987,0.002724897,0.007324,-0.001414719,0.005804742,0.009377563,0.004139616,0.010897821,-0.005910281,0.000637844,0.00177055,-0.001236245,-0.006863629
1851.3,0.144221179,-0.180486702,-0.175248225,-0.181504675,-0.579939874,-0.045853225,-0.259645868,-0.358822503,0.098642861,0.127938861,-0.13916,-0.239952881,-0.170720702,-0.480487722,-1.045148483,0.205433596,0.011624921,0.069815139,0.033726914,0.11591004,0.143234437,0.253097437,0.258966298,0.185433318,-0.004705702,0.011220258,0.032384576,0.045465636,0.035230358,0.042554358,0.021277238,0,-0.012142503,0.004995801,0.007971457,0.02354094,0.01552106,0.002845781,0.004883,0.000985861,-0.006855722,-0.00273298,0.014357901,0.003023079,-0.002086404,-0.006563742,0.001455139,-0.00848804,0.006629119,0.002797477,0.002037219,0.004591901,0.00273298,-0.004883,-0.013662139,-0.006515437,-0.000469278,-0.008019881,0.001164159,-0.003427861,-0.004365417,0.004122623,-0.015990338,-0.004478219
1851.4,0.168707934,-0.224358944,-0.153056954,-0.168642861,-0.566276732,-0.038309954,-0.225150586,-0.336712073,0.10348544,0.08395344,-0.17334,-0.232580377,-0.158440944,-0.458434881,-1.035254136,0.203138113,0.011608752,0.07717956,0.029102606,0.101294374,0.153113616,0.265417616,0.241950056,0.202587993,0.005133056,0.018584682,0.047186175,0.045643487,0.047534368,0.049975368,0.028649745,0,-0.004681073,0.009814129,0.013008053,0.025957689,0.020428311,0.014996192,0.014649,0.00582844,0.010315119,-0.000299063,0.014349815,0.005480248,0.002942113,-0.011357818,0.00149556,-0.008520374,-0.007970377,0.00294299,-0.005231192,-0.000299185,0.005182063,-0.002441,-0.00637856,0.000695384,0.006774881,-0.003088377,0.010962497,-0.00582944,0.000395321,-0.000848305,-0.01121243,-0.009417808
1851.5,0.176104689,-0.265790185,-0.140631682,-0.167988046,-0.564821589,-0.038091682,-0.217511305,-0.307277642,0.12541702,0.04729202,-0.185547,-0.222765874,-0.146161185,-0.45102904,-0.939909788,0.183751629,0.009151583,0.08698598,0.041568298,0.101326709,0.170315795,0.270413795,0.222490815,0.227066669,0.000322815,0.008860106,0.044898775,0.055586338,0.040307377,0.057397377,0.018933252,0,-0.004543642,0.002425457,0.013161649,0.016168437,0.020452563,0.012498603,0.012207,0.01067102,0.00307196,-0.005190146,0.004575728,0.010379417,0.000646629,-0.003944894,0.00153598,-0.008552709,-0.003039874,0.003088503,0.002150397,0.007017728,0.010073146,0.002442,-0.00397698,0.000582205,0.00181104,0.004285126,0.003670834,-0.00578902,0.00271606,0.008827768,-0.008876523,-0.011915397
1851.6,0.203032444,-0.236420427,-0.118440411,-0.162450232,-0.548718447,-0.028108411,-0.197665023,-0.272961212,0.137583599,0.003306599,-0.195312,-0.225159371,-0.143647427,-0.431417199,-0.83235844,0.169249146,0.011576414,0.094350401,0.04182699,0.101359043,0.177753974,0.253436974,0.190825573,0.229572344,0.012602573,0.02843153,0.062142374,0.067971189,0.057494387,0.069701387,0.033629758,0,0.002918788,0.009684785,0.013315245,0.018585185,0.018035815,0.012442013,0.007325,0.000864599,-0.009054199,-0.010081228,0.007009642,-0.001811414,-0.001649854,-0.01606297,-0.008189599,-0.018351043,0.001891629,-0.001648983,0.004647987,0.002126642,0.010081228,0.004883,-0.006459401,-0.006854974,0.013937199,0.006774629,0.008585172,-0.000865599,0.005035798,0.001414841,-0.008981616,-0.011971987
1851.7,0.212871199,-0.211933669,-0.113340139,-0.171561417,-0.552146305,-0.037655139,-0.197349742,-0.245967781,0.166840179,-0.030913821,-0.192871,-0.198254868,-0.124042669,-0.406922358,-0.722366093,0.144980662,0.014001245,0.104155821,0.044526682,0.098950377,0.212046152,0.219371152,0.156718331,0.23940302,0.000468331,0.023588954,0.064736974,0.06326704,0.057591397,0.072239397,0.031237265,-0.002441,-0.004268781,0.002296113,0.011026841,0.013677934,0.018060066,0.012385424,0.002442,0.003266179,-0.001649358,-0.005206311,0.007001556,0.005528755,0.003378662,-0.003767046,0.008940821,-0.006176377,0.009264132,0.00826253,-0.000178424,0.002118556,0.005206311,-0.002441,-0.006499821,-0.002086152,-0.000792642,-0.000500868,0.00617651,-0.008149179,-0.002409464,-0.013322086,-0.009086709,-0.007146576
1851.8,0.217826954,-0.175239911,-0.100913868,-0.166023603,-0.528718162,-0.034995868,-0.19947546,-0.221416351,0.191213758,-0.040720242,-0.168457,-0.171351364,-0.099555911,-0.355572517,-0.609931745,0.132919179,0.016427076,0.123728242,0.049668374,0.108747712,0.219484331,0.121827331,0.122612089,0.249233695,0.017631089,0.033395377,0.077097573,0.080533891,0.072336407,0.089426407,0.038609772,0.002441,0.015400649,0.00711344,0.018504437,0.023419682,0.027849318,0.022093834,0.012207,0.008107758,-0.006451517,-0.007655394,0.00455147,0.000662924,0.010848179,-0.003678123,0.001657242,-0.001325712,-0.007776364,-0.003798957,0.002320166,-0.00521353,0.007656394,-0.004883,-0.006540242,-0.004640331,0.006451517,0.001988636,0.003767848,-0.005667758,-0.004971725,0.001236987,-0.006749801,-0.009644166
1851.9,0.225223709,-0.153194152,-0.095813596,-0.162927788,-0.53214602,-0.039660596,-0.199160179,-0.194423921,0.181408338,-0.026111662,-0.131836,-0.137122861,-0.087276152,-0.318869675,-0.536560397,0.091560695,0.018851907,0.123768662,0.045044066,0.120987046,0.23424551,-0.04407449,0.093387848,0.256622371,0.017703848,0.038318801,0.104107172,0.092919742,0.091965417,0.118820417,0.048424278,0,0.013096079,0.009490768,0.018658033,0.01851243,0.01566657,0.017154245,0.007325,0.003185338,-0.008811675,-0.012546477,0.004543384,0.000679093,0.006111695,-0.006030199,-0.003185338,-0.006241046,0.004479139,0.001229556,0.009700755,0.002102384,0.010105477,0,-0.009021662,-0.00231251,0.006370675,-0.000403861,0.003800185,-0.003185338,-0.002651987,0.00114806,-0.001971894,6.5245E-05
1852,0.210648464,-0.128707394,-0.093153325,-0.167155974,-0.525807877,-0.039442325,-0.193962897,-0.17475449,0.169160917,-0.004180083,-0.073242,-0.090687358,-0.053024394,-0.257753834,-0.45586405,0.050202212,0.018835738,0.116484083,0.052627758,0.135668381,0.251448689,-0.288102311,0.061721606,0.285984046,0.010452606,0.028593225,0.106701772,0.088214593,0.087179427,0.121358427,0.036265785,0,0.02544051,0.004543096,0.018811629,0.025812179,0.025456821,0.017097656,0.002442,0.005585917,-0.008730834,-0.01011356,-0.000347702,-0.011511738,-0.005949788,-0.010824275,-0.005586917,-0.008714381,-0.000355358,-0.00594993,0.009757344,0.002094298,0.00523056,0.009766,0.000702917,1.63113E-05,0.003847834,0.006968642,0.003832523,0.004179083,-0.000332248,0.003500132,-0.002076987,8.65563E-06
1852.1,0.183865219,-0.118869636,-0.085611053,-0.168942159,-0.514587735,-0.039224053,-0.183881616,-0.15020306,0.161795497,0.012869497,-0.046386,-0.054017854,-0.021212636,-0.186872993,-0.367844702,0.013726728,0.01881957,0.114083503,0.04800345,0.150348715,0.212498868,-0.537012132,-0.013888636,0.300696722,0.015408364,0.048164649,0.138593371,0.117689444,0.114131437,0.158076437,0.043638291,0,0.02557794,0.006919424,0.006758225,0.020904927,0.020598073,0.014600066,0.004883,-0.001778503,-0.008649993,-0.005238642,0.006969212,0.00071143,0.003960728,-0.003411351,-0.007987497,-0.011188715,-0.005189854,-0.003362417,4.79338E-05,-0.000355788,0.007680642,-0.002441,-0.006661503,-0.007420868,0.001325993,-0.005189854,-0.005901139,-0.007987497,-0.00289451,-0.006353795,-0.004624079,-0.004930934
1852.2,0.169289974,-0.104147877,-0.082951781,-0.158521344,-0.515573593,-0.041446781,-0.173800334,-0.137858629,0.149548076,0.007946076,-0.039062,-0.024672351,0.013039123,-0.150170152,-0.306679354,-0.034955755,0.023686401,0.101916924,0.040938142,0.16014705,0.117398046,-0.727328954,-0.116354877,0.325175397,0.010598123,0.045764073,0.14362997,0.115425295,0.131318447,0.177704447,0.041244798,0,0.030598371,0.006854752,0.019118821,0.028205675,0.030388325,0.014543477,0.014649,0.010388076,0.003637848,0.006960275,0.009402126,0.003168599,0.004106245,-0.003322427,-0.007947076,-0.00145505,-0.005141351,0.004107096,-0.002336477,-0.002804874,-0.002077275,-0.002441,-0.006701924,0.004672954,0.015893152,0.011948649,0.006338199,0.001818924,0.001867228,-0.001559722,-0.009612172,-0.012311523
1852.3,0.157155728,-0.086985119,-0.08517451,-0.15054253,-0.49947045,-0.03146351,-0.149071053,-0.118190199,0.142183656,0.020112656,-0.029297,0.002231152,0.037525881,-0.120793311,-0.250398007,-0.095845238,0.021229232,0.097074344,0.028989834,0.165062384,-0.092449775,-0.927410775,-0.218821119,0.352096073,0.015553881,0.043362497,0.15599057,0.149783146,0.158271457,0.221747457,0.063266305,0,0.035618801,0.006790079,0.029038417,0.030622424,0.037736576,0.021810887,0.007325,0.010347656,0.001277689,0.002069192,0.01183504,0.008067768,0.009134762,-0.000792503,0.006742344,0.005836616,0.004673152,0.001811609,0.000161113,0.01183504,0.012579808,0.009766,0.003023656,0.009441775,0.001164311,0.009555152,0.008811536,-0.005465656,-0.005578033,-0.001648649,-0.007275265,-0.007486113
1852.4,0.127931483,-0.069823361,-0.075190238,-0.152328715,-0.493132308,-0.043452238,-0.151197772,-0.110728768,0.127495235,0.010307235,-0.039062,-0.000161344,0.020509639,-0.11827047,-0.218530659,-0.181149722,0.026095063,0.092231765,0.014599526,0.174859719,-0.268118596,-1.007864596,-0.306639361,0.396105748,0.013184639,0.053168921,0.161027169,0.171933997,0.207196467,0.246258467,0.068197811,0,0.045522232,0.016491407,0.036516013,0.042805172,0.045084828,0.029078298,0.014649,0.012748235,-0.00840747,0.002061109,0.002061954,0.003200937,-0.002926722,-0.005585579,-0.000542235,-0.003961719,0.002279656,0.004398123,0.005100702,0.006944954,0.012587891,0.002442,-0.001899765,0.002004596,0.00596647,0.009603656,0.016168874,0.011664765,0.001624705,0.003144424,-5.63576E-05,-0.007542702
1852.5,0.079176238,-0.077074603,-0.077413967,-0.158998901,-0.486794166,-0.040791967,-0.12890949,-0.105708338,0.120129815,0.020031815,-0.041504,-0.000112841,0.010816397,-0.108424629,-0.191545311,-0.276218205,0.028520894,0.092272185,0.002651219,0.160244053,-0.397399417,-0.958923417,-0.394457603,0.423025424,0.015699397,0.055650344,0.161180768,0.194083848,0.246355477,0.268327477,0.068246318,0,0.052983662,0.009102735,0.031786609,0.040339921,0.040226079,0.029021709,0.012207,0.005383815,0.001439371,-0.005270974,0.002053868,0.000776106,-0.002781205,-0.007938656,-0.002942815,-0.013759053,0.004770159,-0.000339364,0.000274291,0.016701868,0.012595974,0.007324,0.007825815,0.001891417,0.003443629,0.004770159,0.013759212,0.006823185,0.006386444,0.010380497,0.00227955,0.002166709
1852.6,0.027978993,-0.067235844,-0.074753695,-0.143695086,-0.468249023,-0.028366695,-0.116387209,-0.090921907,0.100558394,0.017550394,-0.056152,-0.007389338,0.006006156,-0.113225788,-0.167001964,-0.385936689,0.030945725,0.089871606,-0.004414089,0.138303387,-0.472970238,-0.841622238,-0.433446844,0.454829099,0.023096156,0.065456768,0.175983368,0.230882699,0.287956487,0.292839487,0.080501825,0,0.067769093,0.021245063,0.046589205,0.037873669,0.050016331,0.031407119,0.012207,0.002902394,-0.013128788,-0.000396056,0.009369781,0.015440275,0.021778311,0.004357268,0.009304606,0.003298613,0.007259662,0.004689149,0.000330881,0.002045781,0.007721056,0,-0.006863606,-0.007986762,0.005804788,0.004818662,0.01379155,0.006863606,0.001382182,-0.00435743,-0.005149543,-0.014979881
1852.7,-0.042749252,-0.059839086,-0.074535424,-0.143040272,-0.471676881,-0.030590424,-0.106305927,-0.076136477,0.112724974,0.032157974,-0.053711,-1.58344E-05,0.006078914,-0.108262947,-0.154665616,-0.468798172,0.040695556,0.092353026,-0.004155397,0.111480722,-0.47774006,-0.70479006,-0.433374086,0.484190775,0.010961914,0.048407192,0.161487967,0.26035755,0.331998497,0.285611497,0.087874331,0,0.075230523,0.018738391,0.044300801,0.052498417,0.059806583,0.03867453,0.021973,0.015068974,-0.008164947,-0.005287139,0.002037695,0.000808444,-0.002490172,-0.010201808,0.002021026,-0.004058722,-0.002457834,-0.004931338,-0.00205353,0.006920695,0.010170139,0.01709,0.007744974,0.00654806,0.005723947,0.009749166,0.013823887,0.004462026,0.003701921,-0.002004358,-0.000371636,-0.00771247
1852.8,-0.147656497,-0.059766328,-0.086524152,-0.157034457,-0.467779738,-0.030372152,-0.091342646,-0.071116046,0.105360553,0.044324553,-0.063476,-0.014616331,-0.010938328,-0.115506106,-0.135005268,-0.524805656,0.030913387,0.085069447,-0.018545705,0.033388056,-0.445887881,-0.575282881,-0.423535328,0.47448945,0.015917672,0.050889616,0.159200566,0.306922401,0.388248507,0.253970507,0.114778838,0,0.082692954,0.016232719,0.051779397,0.054915166,0.064712834,0.04594194,0.026856,0.017469553,-0.000760106,0.002028778,0.006912609,0.017913613,0.014745344,0.006977116,0.009385447,-0.001649056,0.007356669,0.007421175,0.00288606,-0.007736391,0.005295222,-0.007324,-0.004502447,0.003993881,-0.009005894,0.007356669,0.008973225,0.006944447,0.010904659,-0.002093285,-0.000476728,-0.00288606
1852.9,-0.267212742,-0.05481057,-0.081423881,-0.153937642,-0.456559596,-0.027711881,-0.086144364,-0.068537616,0.097996132,0.058933132,-0.058593,-0.019450828,-0.01330657,-0.110542265,-0.098254921,-0.478273139,0.028456219,0.085109868,-0.025611013,-0.061794609,-0.384739702,-0.436009702,-0.37951757,0.381781126,0.01599043,0.06801904,0.169119166,0.343721252,0.422524517,0.166176517,0.122151344,0,0.090154384,0.013727046,0.054373993,0.054890914,0.079386086,0.043444351,0.026856,0.019870132,0.006644735,-0.002862305,0.011786523,0.005722781,0.002683861,-0.00514096,-0.005223132,-0.009005391,0.004964172,0.007566689,0.005383649,0.006904523,0.012628305,0.007324,-0.002101868,-0.001002298,0.003120265,0.012288172,0.018771563,0.011866868,0.003459397,0.007582788,-0.000581821,-0.002942649
1853,-0.450244987,-0.052296811,-0.086087609,-0.153282828,-0.467311454,-0.029935609,-0.090712083,-0.065958185,0.090631712,0.044243712,-0.063476,-0.021843325,-0.015674811,-0.103137424,-0.076152573,-0.402443623,0.02844005,0.082709288,-0.037559321,-0.169184275,-0.313825523,-0.328474523,-0.372120811,0.193856801,0.028270189,0.065618464,0.169272765,0.395168103,0.444594526,0.083266526,0.151496851,0,0.095174815,0.020986374,0.061851589,0.079280662,0.096500338,0.053153762,0.03418,0.027154712,0.006725576,0.002012613,0.014220437,0.01794595,0.010153377,-0.002611036,-0.002740712,-0.001713725,0.002570675,0.005271202,0.007881238,-0.002869563,0.005311387,-0.002441,-0.002142288,-0.005998477,0.000598424,0.007453675,0.004155901,0.004583288,-0.001544864,0.012376861,0.001754086,-0.005440238
1853.1,-0.679665232,-0.037575053,-0.078545338,-0.145304013,-0.453649311,-0.027275338,-0.083072801,-0.060938755,0.095473291,0.000258291,-0.063476,-0.036442821,-0.025368053,-0.103056583,-0.051609225,-0.333939106,0.023540881,0.080307709,-0.042183629,-0.27169094,-0.255119344,-0.245353344,-0.364724053,-0.047777523,0.023459947,0.060775887,0.166985364,0.429525954,0.386097536,-0.016734464,0.163752358,0,0.112402245,0.018479702,0.062005185,0.086580411,0.103848589,0.055538172,0.031739,0.019789291,0.001924417,-0.00287847,0.014212351,0.015521119,0.015181894,-0.002522113,0.007065709,-0.00174606,0.014826179,0.017623715,0.007937828,-0.000436649,0.00776147,0.002442,-0.002182709,0.003654344,0.000517583,0.005061179,0.009070238,0.004623709,0.000775874,0.004963934,-0.010558007,-0.012820828
1853.2,-0.928615477,-0.032619295,-0.085651066,-0.154415199,-0.461959169,-0.031940066,-0.08275752,-0.048594325,0.136936871,-0.048610129,-0.053711,-0.024187318,-0.020412295,-0.076119742,-0.027065877,-0.258110589,0.030848712,0.082790129,-0.046806937,-0.335135606,-0.191529166,-0.186646166,-0.306057295,-0.291853848,0.023532705,0.065699311,0.169579964,0.483414805,0.239710546,-0.089879454,0.168682864,0,0.107656675,0.01597403,0.062158781,0.084115159,0.108755841,0.062805583,0.036622,0.014866871,0.004446258,0.001996447,0.011762265,0.020420288,0.015327411,0.007332811,0.009547129,0.005545606,0.005109682,0.008003228,0.000670417,-0.002885735,0.007769553,0.002442,-0.002223129,0.003541166,0.002877742,0.009991682,0.016427576,0.002223129,0.007978613,0.009758007,-0.003338099,-0.003112417
1853.3,-0.984694722,-0.027664536,-0.082991795,-0.148877384,-0.460504026,-0.029280795,-0.077559238,-0.038690894,0.15642845,-0.09992055,-0.051269,-0.026580815,-0.022781536,-0.083362901,-0.01228853,-0.211578073,0.038156543,0.07794755,-0.048990245,-0.339986272,-0.145028987,-0.157235987,-0.210769536,-0.582316172,0.018722464,0.063298735,0.164851563,0.500682656,0.059143556,-0.123962444,0.149200371,0,0.112677106,0.020792358,0.072078377,0.106063907,0.138077093,0.074955993,0.046387,0.02215045,-0.010120901,-0.005335636,0.009313179,0.010670457,0.013030927,0.004979735,0.00470455,0.000630272,0.007599185,0.010590742,0.010493007,0.006872179,0.015101636,0.004883,-0.00470455,0.005868987,0.007679901,0.007599185,0.011576914,0.00470455,0.002974351,0.007227079,0.003880808,0.001713993
1853.4,-0.850344967,-0.012942778,-0.080332523,-0.15066357,-0.461490884,-0.019296523,-0.067477957,-0.040994464,0.18080203,-0.12925697,-0.058593,-0.028973311,-0.020266778,-0.07840006,-0.004835182,-0.167486556,0.040582374,0.09263597,-0.031641553,-0.305773937,-0.108294808,-0.130267808,-0.110598778,-0.784888497,0.013912222,0.046249159,0.162563162,0.420294507,-0.136072434,-0.150720434,0.156572877,0,0.095724536,0.023168685,0.077114974,0.125570656,0.167397344,0.084665404,0.043946,0.02211003,0.00216694,0.006863281,0.014188093,0.015569626,0.015618444,0.000185659,0.00718697,0.000597937,-0.002118311,0.003412255,0.010549596,0.001981093,0.005343719,0.004883,0.00257903,0.005755808,0.00515806,0.012530689,0.011609252,0.01206897,0.002853089,0.004697152,-0.005990285,-0.003225596
1853.5,-0.689139212,-0.01042902,-0.075231252,-0.142684755,-0.457593742,-0.014195252,-0.064721675,-0.043299033,0.200292609,-0.156153391,-0.061035,-0.031366808,-0.02996002,-0.068553219,0.002619166,-0.15269304,0.040566205,0.080469391,-0.038706861,-0.278885603,-0.076443629,-0.108181629,-0.05437402,-0.811678821,0.03107498,0.063379583,0.172482762,0.288636358,-0.372791424,-0.199452424,0.163946384,0,0.056798967,0.027987013,0.08459257,0.149960404,0.201601596,0.099256815,0.05127,0.031834609,-0.005077219,0.011738199,0.026387007,0.015585795,0.02797096,0.010040583,0.004785391,0.003007603,0.012579192,0.010881768,0.013047185,0.001973007,0.002910801,0.004883,-0.004785391,-0.004123371,0.002635219,0.007696192,0.006758589,0.009668391,0.002731828,0.004608225,-0.006095377,-0.000840185
1853.6,-0.547465457,0.001850738,-0.07745398,-0.15179594,-0.468346599,-0.02374298,-0.081496394,-0.048044603,0.197810189,-0.165959811,-0.065918,-0.028876305,-0.027445262,-0.070913377,-0.002134487,-0.150106523,0.042991036,0.085392811,-0.031124169,-0.251998268,-0.07388945,-0.09097845,-0.029887262,-0.706634146,0.018940738,0.058537007,0.172636361,0.208247209,-0.624159414,-0.262831414,0.168876891,0,0.012991397,0.023039341,0.084746166,0.179233152,0.233363848,0.108966225,0.061036,0.036677189,-0.002554377,-0.002918884,0.023937921,0.022925964,0.025675477,0.012570507,0.012149811,0.005416268,0.002861695,0.015910281,0.013103775,0.001964921,0.012684884,0.009766,0.002498189,0.00797045,0.004996377,0.007744695,0.006790927,0.002384811,0.002610566,-0.000363702,-0.01840747,-0.008221775
1853.7,-0.439970702,0.004365497,-0.072352709,-0.141375126,-0.452242457,-0.018641709,-0.068974113,-0.047907172,0.151383768,-0.166000232,-0.063476,-0.045917801,-0.037138503,-0.083039536,-0.009329139,-0.162168007,0.038091868,0.080550232,-0.033306477,-0.217785934,-0.054244272,-0.068893272,-0.020048503,-0.53322947,0.023896497,0.06101843,0.18255496,0.15959706,-0.809609404,-0.360390404,0.164043397,0,-0.006402172,0.022974669,0.092223762,0.203622901,0.284658099,0.116233636,0.06836,0.036636768,-0.002473536,0.001956033,0.023929834,0.020501132,0.023378993,0.01265943,0.009749232,0.002942934,0.005352199,0.013613795,0.005836364,0.001956834,0.015133967,-0.004883,-0.009749232,-0.004349728,-0.002409464,0.000469199,0.004382265,0.004866232,-0.002393695,0.006871371,-0.003863563,-0.005836364
1853.8,-0.342241947,0.014203255,-0.064810437,-0.135837311,-0.448346315,-0.018423437,-0.071099831,-0.050210742,0.012183348,-0.158715652,-0.051269,-0.028779298,-0.024858745,-0.060986695,-0.004317791,-0.15469749,0.055165699,0.100122652,-0.023282785,-0.173808599,-0.039483093,-0.061456093,-0.032182745,-0.408652795,0.021527255,0.061058854,0.19979856,0.088973911,-0.819277394,-0.457950394,0.171415904,0,-0.011147742,0.037558997,0.119233358,0.269516649,0.362807351,0.128384046,0.080567,0.048803348,0.002490305,-0.00293505,0.026362748,0.022958301,0.03329051,0.007866354,0.009789652,0.000468599,0.002958702,0.016201308,0.005892954,-0.000493252,0.01514205,0,0.004858348,-0.002020907,0.009716695,0.005400702,0.019062603,0.012230652,0.012134043,0.004341444,-0.003968656,-0.005892954
