Model Parameters: a, b, 1/eps, Lx, Ly, Lz, Dv = 0.8, 0.01, 50, 30, 30, 30, 0
Numerical Parameters: NX, NY, NZ, ts, delta = 41, 41, 41, 0.8, 0.001 
File written: Mon Sep 12 22:45:13 2011
Comments: 3D 





Ascii values of u and v follow
0.975319 0.716587
0.834246 0.721326
0.594502 0.719903
0.534611 0.719591
0.609119 0.719243
0.846509 0.718368
0.983692 0.712286
0.998783 0.68486
0.999835 0.638358
0.999738 0.573603
0.999006 0.48289
0.995544 0.361214
0.958154 0.221123
0.781384 0.123133
0.02253 0.0734869
0 0.0844614
0 0.107923
0 0.139318
0 0.179005
0 0.230117
0 0.29851
0.000186118 0.384494
0.00138905 0.495587
0.0186013 0.627545
0.196239 0.709602
0.97821 0.716666
0.999913 0.64352
0.999871 0.539073
0.999836 0.430297
0.999824 0.382529
0.89983 0.138522
0.91589 0.151841
0.942935 0.194781
0.985787 0.272669
0.996451 0.364772
0.998682 0.451536
0.999542 0.52802
0.999818 0.592044
0.999874 0.644975
0.999017 0.687555
0.982923 0.713775
0.852032 0.722884
0.502899 0.719973
0.346872 0.715994
0.343509 0.715439
0.426267 0.717442
0.686765 0.719385
0.967797 0.716587
0.997647 0.690894
0.999817 0.643616
0.999748 0.576628
0.999011 0.483071
0.995421 0.358969
0.955594 0.217686
0.760071 0.120304
0.01907 0.0732398
0 0.0852565
0 0.109168
0 0.14102
0 0.18101
0 0.233142
0 0.302397
0.000207746 0.389145
0.00156791 0.502427
0.0207954 0.633313
0.222717 0.711935
0.985 0.715077
0.999909 0.638655
0.99985 0.533183
0.999801 0.423516
0.999783 0.374729
0.97143 0.233171
0.981304 0.251636
0.991891 0.300449
0.997029 0.372538
0.998709 0.448151
0.999486 0.520161
0.999795 0.583639
0.999878 0.637589
0.999334 0.681809
0.986533 0.71142
0.859721 0.723414
0.432764 0.719186
0.211217 0.709014
0.181989 0.705214
0.202776 0.706348
0.26053 0.710702
0.498693 0.718425
0.93442 0.719238
0.995641 0.69613
0.999793 0.648038
0.999751 0.578097
0.998984 0.481171
0.995146 0.354272
0.950862 0.211953
0.725478 0.116212
0.0150783 0.0728716
0 0.0863347
0 0.110855
0 0.143184
0 0.183657
0 0.237276
0 0.307244
0.000237337 0.395306
0.00182745 0.511147
0.0236987 0.639924
0.262957 0.714983
0.990596 0.712424
0.999902 0.632559
0.999819 0.525785
0.999745 0.414808
0.999721 0.364966
0.996856 0.361641
0.997311 0.375202
0.998301 0.412731
0.998994 0.467646
0.999567 0.527054
0.999803 0.584676
0.99988 0.636375
0.999421 0.680096
0.987246 0.710866
0.848618 0.723663
0.362934 0.717366
0.140063 0.702339
0.113387 0.695953
0.0995684 0.691218
0.114136 0.694543
0.167584 0.70324
0.329847 0.714377
0.866519 0.720121
0.99299 0.700244
0.999772 0.65094
0.999747 0.577477
0.998916 0.476775
0.994643 0.346707
0.943151 0.203666
0.670491 0.110891
0.0108276 0.0727226
0 0.0877913
0 0.113135
0 0.145839
0 0.187126
0 0.242385
0 0.313087
0.000277536 0.403344
0.00221193 0.521742
0.027665 0.647349
0.319744 0.718377
0.994754 0.708344
0.999891 0.625208
0.999769 0.516645
0.999655 0.40379
0.999625 0.35267
0.999285 0.477817
0.999341 0.486701
0.999538 0.512971
0.999744 0.55282
0.999846 0.597805
0.999887 0.642852
0.999289 0.683538
0.984555 0.712462
0.80973 0.723971
0.28541 0.714283
0.105265 0.69694
0.0850179 0.687033
0.0594821 0.672585
0.0494907 0.667394
0.0627366 0.676226
0.117621 0.69516
0.217336 0.708188
0.765659 0.719733
0.990386 0.703015
0.99976 0.651776
0.999731 0.574288
0.99879 0.469441
0.993772 0.335702
0.931192 0.192697
0.585381 0.104475
0.0068751 0.0728268
0 0.0897649
0 0.115944
0 0.14906
0 0.191684
0 0.248559
0 0.320133
0.000332256 0.41373
0.00280465 0.53398
0.0333665 0.655949
0.394035 0.721317
0.997443 0.702496
0.999876 0.616525
0.999689 0.505383
0.999513 0.389592
0.999472 0.33732
0.999826 0.574705
0.999839 0.580414
0.999865 0.597952
0.999893 0.62611
0.99986 0.659485
0.99853 0.693346
0.973983 0.716482
0.714709 0.723769
0.204108 0.709494
0.0892291 0.692567
0.0692486 0.676673
0.0386176 0.653021
0.0276077 0.642261
0.0284292 0.644624
0.0405244 0.658236
0.0893113 0.686104
0.162561 0.702967
0.681273 0.71918
0.988885 0.704208
0.99976 0.649906
0.999698 0.567824
0.998572 0.458334
0.992261 0.320291
0.914036 0.179272
0.462123 0.0972442
0.00366983 0.0734531
0 0.0924162
0 0.119301
0 0.153058
0 0.197728
0 0.255709
0 0.328934
0.000408496 0.42647
0.00376761 0.547656
0.0416625 0.666272
0.491266 0.722966
0.998869 0.694835
0.999855 0.606319
0.999559 0.491615
0.999287 0.371812
0.999195 0.319248
0.999874 0.653394
0.99986 0.65687
0.999789 0.668136
0.999291 0.687554
0.992679 0.708914
0.934008 0.722874
0.504644 0.72092
0.130264 0.702072
0.083104 0.688248
0.0525857 0.662234
0.0244135 0.634364
0.0160082 0.61696
0.0150275 0.610195
0.0183247 0.619615
0.0277402 0.642445
0.0748323 0.677889
0.145099 0.701156
0.680756 0.720575
0.989637 0.703215
0.999773 0.644146
0.999632 0.556946
0.998214 0.442217
0.989645 0.299432
0.892534 0.164628
0.305487 0.0897409
0.001676 0.075042
0 0.0958673
0 0.123203
0 0.158244
0 0.204934
0 0.263908
6.59741e-05 0.340605
0.000519092 0.441162
0.00534288 0.56323
0.0550928 0.678167
0.623083 0.723029
0.999541 0.685527
0.999825 0.594061
0.999355 0.47518
0.998908 0.351176
0.998634 0.299087
0.986882 0.710229
0.985203 0.711746
0.979264 0.717475
0.945959 0.72527
0.654188 0.724135
0.207243 0.710425
0.086156 0.69331
0.0735212 0.679082
0.0337696 0.643798
0.0147977 0.614804
0.00937936 0.588997
0.00759955 0.574289
0.00799485 0.575647
0.0116564 0.594535
0.0209731 0.629767
0.0704126 0.673931
0.141047 0.702405
0.801835 0.724958
0.993545 0.698754
0.999793 0.632859
0.999506 0.540259
0.997652 0.419473
0.984805 0.273533
0.868106 0.149872
0.149693 0.0823427
0.000665805 0.0778678
0 0.0998219
0 0.127931
0 0.165163
0 0.213086
0 0.273894
9.1502e-05 0.354909
0.000696659 0.457365
0.0080302 0.58273
0.0816406 0.690684
0.791596 0.722082
0.999811 0.67459
0.999782 0.579111
0.999061 0.456419
0.998208 0.328772
0.997511 0.274838
0.213917 0.70263
0.198397 0.702063
0.162287 0.70205
0.115953 0.701269
0.0864794 0.694707
0.082283 0.684042
0.0442736 0.653695
0.0181136 0.622316
0.00870847 0.590242
0.00540268 0.560395
0.00394553 0.543902
0.00382253 0.540821
0.00484204 0.551876
0.00831609 0.577556
0.0179252 0.622771
0.0729633 0.675104
0.142766 0.704979
0.924816 0.727673
0.997937 0.688913
0.999795 0.615593
0.999284 0.516976
0.996696 0.390132
0.97442 0.244506
0.826285 0.134365
0.0532193 0.0762148
0 0.0815119
0 0.104358
0 0.134151
0 0.173183
0 0.222361
0 0.287181
0.000134698 0.371029
0.00100641 0.476162
0.0125499 0.606246
0.127961 0.701681
0.927439 0.720718
0.999892 0.661362
0.999718 0.561495
0.998637 0.43544
0.99668 0.304375
0.994972 0.245874
0.0751695 0.667282
0.0731734 0.666619
0.0673125 0.665592
0.0554565 0.662203
0.0358586 0.646156
0.0162111 0.620344
0.00780559 0.588826
0.00464527 0.557091
0.00296293 0.533043
0.00220062 0.515668
0.0020741 0.507259
0.00245118 0.512079
0.00351443 0.533671
0.00692743 0.569169
0.0183268 0.62325
0.0836448 0.680095
0.172164 0.707905
0.967165 0.723159
0.999398 0.673204
0.999757 0.592991
0.998932 0.487744
0.994879 0.356013
0.95111 0.212165
0.710854 0.115772
0.0168574 0.0728183
0 0.0859152
0 0.110129
0 0.141963
0 0.182083
0 0.234283
0 0.302655
0.000203523 0.388751
0.0014839 0.500601
0.0191243 0.629996
0.186979 0.709565
0.977834 0.717139
0.999902 0.645232
0.999617 0.541769
0.997989 0.410887
0.992817 0.274925
0.988381 0.212673
0.00706658 0.584371
0.00684099 0.58345
0.00618507 0.581225
0.00525231 0.577153
0.0043456 0.565326
0.00337943 0.544571
0.00235587 0.522459
0.00167134 0.501942
0.00133247 0.485354
0.0012134 0.477183
0.00128634 0.479526
0.00176674 0.493937
0.00297201 0.52582
0.00691147 0.571336
0.0242825 0.633505
0.107515 0.689667
0.31147 0.71352
0.983665 0.711803
0.999741 0.652273
0.999664 0.56543
0.998392 0.453594
0.991232 0.314962
0.90873 0.177067
0.444774 0.0964584
0.003996 0.0730814
0 0.0914095
0 0.117539
0 0.150465
0 0.193156
0 0.249085
0 0.319487
0.000318153 0.411523
0.00244437 0.528534
0.0305837 0.651068
0.317207 0.718728
0.994949 0.708294
0.999886 0.626768
0.999469 0.519329
0.997004 0.381589
0.983777 0.239898
0.976144 0.179472
0.00219606 0.510003
0.00215612 0.509098
0.00203203 0.506636
0.00181691 0.50253
0.00152726 0.494317
0.00121369 0.480346
0.00098857 0.46593
0.000837936 0.455593
0.000755855 0.450819
0.000754243 0.453135
0.00094865 0.465008
0.00155641 0.488323
0.00313805 0.529949
0.00850818 0.585894
0.0431204 0.652075
0.115008 0.696842
0.711233 0.721166
0.995474 0.695687
0.999809 0.625913
0.999433 0.531671
0.997466 0.410744
0.983237 0.267576
0.869484 0.148688
0.147321 0.0819843
0.000805722 0.0771709
0 0.0984106
0 0.125598
0 0.160987
0 0.207054
0 0.264973
0 0.340661
0.000521391 0.438626
0.00459838 0.557601
0.0516357 0.673904
0.535539 0.723343
0.999009 0.693272
0.99985 0.606124
0.99925 0.49198
0.995221 0.349233
0.963656 0.203796
0.94904 0.14668
0.000756781 0.448968
0.000745621 0.448308
0.000713438 0.446452
0.000664919 0.443495
0.00060793 0.439017
0.000554121 0.432834
0.000505959 0.426796
0.000486268 0.423981
0.000513676 0.426808
0.000615005 0.438532
0.000948909 0.460572
0.00171605 0.495101
0.00424038 0.546363
0.0142319 0.613323
0.083101 0.678709
0.190874 0.708078
0.954581 0.719456
0.999405 0.671339
0.999751 0.591527
0.998893 0.48819
0.995047 0.359707
0.956034 0.218684
0.765766 0.12224
0.0278265 0.0738262
0 0.0833687
0 0.106074
0 0.135868
0 0.17394
0 0.222008
0 0.285229
0.00011723 0.366198
0.000897041 0.467629
0.00953624 0.593996
0.0965434 0.695439
0.841604 0.723543
0.999789 0.674707
0.999786 0.580948
0.998894 0.46092
0.991678 0.314076
0.92881 0.170559
0.846488 0.112295
0.00034309 0.404255
0.000340548 0.403889
0.000333379 0.402872
0.000323659 0.401392
0.000315215 0.399733
0.000314815 0.398742
0.000332387 0.400078
0.000378766 0.405317
0.000459322 0.416762
0.000666287 0.43839
0.00115376 0.469927
0.0024342 0.516789
0.00731358 0.577257
0.0350422 0.645883
0.117783 0.696902
0.598518 0.720478
0.993362 0.702018
0.999815 0.637036
0.999574 0.548867
0.998079 0.436245
0.989464 0.299385
0.896739 0.169225
0.395905 0.0939026
0.00391323 0.0730722
0 0.09086
0 0.11607
0 0.147718
0 0.188246
0 0.241467
0 0.308505
0.000222125 0.393987
0.00152542 0.504895
0.018817 0.630223
0.160483 0.70781
0.972929 0.719478
0.999896 0.651507
0.999671 0.552156
0.998247 0.426326
0.984462 0.273035
0.867491 0.142303
0.51197 0.08588
0.000195717 0.37589
0.000196498 0.376009
0.0001992 0.376437
0.000205103 0.377426
0.000217206 0.37943
0.000241688 0.383444
0.000287742 0.390655
0.000363158 0.402455
0.000528118 0.422785
0.000911044 0.453381
0.00169663 0.496094
0.00487385 0.552876
0.0172057 0.62153
0.0939019 0.684621
0.242779 0.710711
0.955291 0.71696
0.999492 0.670577
0.999755 0.593915
0.998996 0.49549
0.995898 0.37323
0.969557 0.236348
0.839526 0.135389
0.0675449 0.0770838
0.000446647 0.0793276
0 0.100266
0 0.127004
0 0.1619
0 0.206663
0 0.262652
0 0.335511
0.000460167 0.429791
0.00335126 0.544074
0.0420403 0.662473
0.366611 0.721082
0.99648 0.705482
0.99988 0.625105
0.999471 0.519557
0.99713 0.384516
0.971761 0.232258
0.772967 0.119068
0.0929865 0.0662848
0.000156285 0.361149
0.000158355 0.361724
0.000165138 0.363611
0.000178807 0.367181
0.000203748 0.373113
0.000246741 0.382132
0.000320161 0.395236
0.000481416 0.415454
0.000827352 0.445211
0.00145588 0.485633
0.00385548 0.539792
0.0121661 0.606835
0.0645454 0.67051
0.156306 0.705241
0.819555 0.722218
0.997565 0.693284
0.999816 0.627008
0.999519 0.540682
0.997984 0.431637
0.989742 0.300217
0.899924 0.173082
0.486916 0.0986726
0.00712313 0.0723634
0 0.0876853
0 0.111102
0 0.14116
0 0.178613
0 0.226709
0 0.289629
0.000119383 0.368412
0.000903431 0.467557
0.00840972 0.591102
0.0877603 0.69318
0.778225 0.725355
0.999589 0.68303
0.999823 0.594354
0.999096 0.479991
0.994457 0.339729
0.944746 0.192926
0.557279 0.0966524
0.0120871 0.0575853
0.000170021 0.363938
0.000173905 0.365085
0.000186856 0.368601
0.000212738 0.374781
0.000259219 0.384234
0.00034741 0.398163
0.000538299 0.418969
0.000879169 0.448039
0.00152084 0.486612
0.00378884 0.537762
0.0111412 0.601742
0.0522386 0.663806
0.141711 0.704337
0.64811 0.72306
0.991942 0.705831
0.999807 0.648944
0.999687 0.571754
0.998694 0.474447
0.994716 0.355248
0.960962 0.224894
0.831819 0.132493
0.0630006 0.0764596
0.000563781 0.0786543
0 0.0986959
0 0.12407
0 0.156672
0 0.199096
0 0.252168
0 0.31892
0.000287719 0.406143
0.00182108 0.515645
0.0218413 0.635727
0.155201 0.708234
0.975505 0.720551
0.999888 0.653957
0.999706 0.558013
0.998412 0.436875
0.987857 0.287889
0.891844 0.154998
0.220631 0.0798282
0.0017758 0.0599223
0.000261138 0.385894
0.000270157 0.387394
0.00030171 0.392105
0.000372929 0.401012
0.000507687 0.415687
0.000743213 0.436919
0.00114578 0.464894
0.00202386 0.502941
0.00480053 0.550258
0.0128029 0.608506
0.0561527 0.665686
0.144468 0.704586
0.580056 0.722528
0.985545 0.710545
0.999735 0.661098
0.99975 0.591023
0.999135 0.503113
0.99689 0.394329
0.984232 0.268356
0.880509 0.157348
0.346406 0.0911446
0.00465874 0.0726744
0 0.0884349
0 0.111186
0 0.140203
0 0.176201
0 0.221761
0 0.281091
8.83044e-05 0.356764
0.000696947 0.450097
0.0050948 0.565321
0.0637586 0.678949
0.492744 0.724342
0.99791 0.700732
0.999871 0.621004
0.999451 0.516721
0.997173 0.384658
0.972863 0.235887
0.805096 0.125871
0.0353206 0.0684359
0 0.0631404
0.000593118 0.431044
0.000621899 0.433016
0.000731513 0.439633
0.00095712 0.452895
0.00135369 0.472755
0.00207059 0.500275
0.00361036 0.537089
0.00773945 0.580834
0.020713 0.630705
0.0865682 0.678938
0.157836 0.705293
0.656477 0.723187
0.986534 0.710192
0.999694 0.664266
0.999774 0.599526
0.999341 0.518869
0.997709 0.419432
0.990193 0.301599
0.912269 0.183451
0.687159 0.111526
0.0228604 0.0727017
0 0.0813508
0 0.101152
0 0.126091
0 0.158194
0 0.199456
0 0.250802
0 0.314979
0.000242298 0.397874
0.00149209 0.503293
0.0152184 0.622437
0.108557 0.70135
0.936724 0.725516
0.999797 0.671041
0.999792 0.580995
0.998888 0.467855
0.993553 0.32915
0.932865 0.185484
0.5284 0.0973679
0.00480168 0.0665832
0 0.0703263
0.00206558 0.501795
0.00217695 0.504017
0.0025496 0.513015
0.00331545 0.532683
0.00477971 0.557943
0.00820693 0.589378
0.01941 0.628715
0.0645643 0.666821
0.124883 0.697221
0.248915 0.710977
0.842772 0.722171
0.993524 0.703937
0.999751 0.658393
0.999769 0.597639
0.999378 0.522435
0.997965 0.430162
0.992228 0.320764
0.943121 0.206458
0.825723 0.129479
0.0714083 0.0764367
0.00110766 0.0759407
0 0.0936566
0 0.116432
0 0.14477
0 0.180247
0 0.225598
0 0.283973
8.82949e-05 0.357472
0.000673611 0.44805
0.00438927 0.559185
0.0582315 0.67309
0.367991 0.721978
0.99516 0.708222
0.999884 0.63383
0.999594 0.53646
0.997915 0.412051
0.983799 0.265027
0.873509 0.144996
0.120492 0.0775935
0.000533289 0.0711682
0 0.0757092
0.00899586 0.597884
0.00996357 0.600901
0.0139668 0.612772
0.0246369 0.634387
0.05144 0.657933
0.0940632 0.683115
0.120802 0.69761
0.210157 0.709655
0.670114 0.722076
0.968603 0.715041
0.998441 0.687896
0.999814 0.642165
0.99973 0.584328
0.999265 0.513245
0.997867 0.426675
0.992597 0.324429
0.954341 0.216437
0.856054 0.138418
0.16916 0.0823254
0.00320133 0.0729425
0 0.0877404
0 0.108208
0 0.134202
0 0.166877
0 0.207457
0 0.258104
0 0.322359
0.000285324 0.405045
0.00165012 0.507817
0.0155145 0.623294
0.100339 0.70013
0.926016 0.727146
0.999711 0.676661
0.999816 0.590644
0.99907 0.481993
0.995316 0.349566
0.950351 0.205845
0.707323 0.110748
0.0134107 0.0691722
0 0.0784848
0 0.0852355
0.102503 0.688593
0.10717 0.689934
0.120398 0.69416
0.135803 0.699965
0.203225 0.709815
0.428254 0.7192
0.811018 0.722289
0.972149 0.715015
0.997245 0.694046
0.99971 0.658892
0.999796 0.614182
0.999628 0.558327
0.998937 0.48964
0.997318 0.407325
0.991435 0.311656
0.949025 0.211923
0.859249 0.139728
0.235447 0.0855911
0.00590463 0.0720818
0 0.0845027
0 0.10289
0 0.126068
0 0.155463
0 0.192689
0 0.239434
0 0.297519
0.00012168 0.369978
0.000828871 0.460729
0.00511994 0.571803
0.0702391 0.680659
0.406992 0.722983
0.995321 0.707717
0.999882 0.635322
0.999624 0.541052
0.998069 0.42129
0.987409 0.278099
0.889839 0.153703
0.214775 0.0826447
0.00121447 0.0720195
0 0.0870243
0 0.0925798
0.720129 0.718258
0.754165 0.718469
0.849577 0.71929
0.939555 0.719111
0.979531 0.713751
0.994416 0.700917
0.999001 0.680744
0.999766 0.652155
0.999803 0.616542
0.999692 0.571723
0.999292 0.517612
0.998342 0.451643
0.995854 0.372129
0.98751 0.281805
0.923947 0.192133
0.84436 0.133412
0.196675 0.0835535
0.00646953 0.071926
0 0.0832444
0 0.10028
0 0.121452
0 0.147969
0 0.181391
0 0.223665
0 0.277006
6.54037e-05 0.34384
0.000448383 0.426644
0.00238486 0.527625
0.0255201 0.638929
0.113255 0.704385
0.960661 0.726753
0.999768 0.671812
0.999809 0.587097
0.999049 0.480928
0.995483 0.351668
0.952378 0.210329
0.762788 0.116158
0.0193826 0.0696527
0 0.0802483
0 0.0965978
0 0.105035
0.999072 0.677791
0.999194 0.675934
0.999464 0.669954
0.999698 0.659012
0.999812 0.642543
0.999816 0.620867
0.999756 0.592623
0.999623 0.557166
0.999252 0.513398
0.998492 0.460023
0.997001 0.395369
0.992091 0.320872
0.972038 0.239909
0.887726 0.164344
0.750687 0.116966
0.0908585 0.0772684
0.00409866 0.0722457
0 0.0837209
0 0.0998288
0 0.119662
0 0.144184
0 0.174712
0 0.213007
0 0.261263
0 0.322133
0.000245335 0.398621
0.00139693 0.492665
0.00843386 0.601449
0.0902578 0.692918
0.655765 0.727035
0.998141 0.699565
0.999871 0.625953
0.99956 0.531573
0.997832 0.412825
0.986883 0.273305
0.889851 0.15299
0.214609 0.0825384
0.00146376 0.0719197
0 0.0895184
0 0.108837
0 0.116237
0.999726 0.582834
0.999716 0.58022
0.999683 0.572201
0.999618 0.558549
0.999498 0.538854
0.999262 0.511978
0.998799 0.477276
0.998097 0.435042
0.996544 0.382722
0.992013 0.322055
0.97909 0.254063
0.918563 0.186457
0.860234 0.139874
0.455496 0.0958066
0.0306171 0.0723687
0.00150446 0.0743038
0 0.086209
0 0.101587
0 0.120431
0 0.143585
0 0.172121
0 0.207447
0 0.2515
0 0.306847
0.000148525 0.376582
0.000862302 0.463627
0.00436466 0.567802
0.0602646 0.673002
0.227931 0.716385
0.986084 0.718077
0.999856 0.65612
0.999766 0.571161
0.998828 0.465073
0.99461 0.336153
0.93764 0.197864
0.731198 0.111729
0.0163397 0.0694348
0 0.0808052
0 0.10087
0 0.12155
0 0.130228
0.998629 0.457818
0.99857 0.454774
0.998377 0.445419
0.998005 0.429155
0.99735 0.404885
0.996043 0.372819
0.992983 0.333777
0.986685 0.285867
0.970086 0.235085
0.917521 0.18229
0.862433 0.142549
0.607265 0.104856
0.0971549 0.0777504
0.00732239 0.071419
0.000384928 0.07918
0 0.0911853
0 0.106016
0 0.124145
0 0.146269
0 0.173345
0 0.206636
0 0.247709
0 0.298624
0.000104886 0.36222
0.000614368 0.441832
0.00292283 0.539238
0.0316797 0.645821
0.105965 0.705302
0.954717 0.730336
0.999627 0.680947
0.99984 0.603693
0.99935 0.506907
0.997046 0.38792
0.97997 0.251793
0.884105 0.144209
0.113293 0.0768717
0.000949478 0.0729994
0 0.091215
0 0.114255
0 0.136866
0 0.148154
0.988663 0.303975
0.988095 0.300444
0.98624 0.289652
0.982572 0.271503
0.976029 0.247585
0.962598 0.21974
0.930335 0.187117
0.878817 0.15423
0.801506 0.127609
0.509291 0.0985837
0.107543 0.0783222
0.0113475 0.070996
0.000902455 0.075664
0 0.0856523
0 0.0984212
0 0.113423
0 0.131181
0 0.152731
0 0.178912
0 0.210727
0 0.249629
0 0.297505
9.29135e-05 0.356645
0.000496247 0.429738
0.00223768 0.519133
0.0154557 0.620937
0.0914337 0.695636
0.776729 0.729827
0.998398 0.699735
0.999874 0.630008
0.999625 0.541499
0.998195 0.43166
0.992307 0.301814
0.905177 0.172838
0.560705 0.0990674
0.00835601 0.0694132
0 0.0829375
0 0.103549
0 0.128956
0 0.155566
0 0.164783
0.895421 0.160617
0.88946 0.158196
0.870122 0.151122
0.835084 0.140709
0.783946 0.128317
0.691811 0.113747
0.488561 0.0971876
0.200206 0.0829955
0.0397419 0.0731249
0.00592261 0.0710392
0.000690958 0.0760435
0 0.0845901
0 0.095214
0 0.107334
0 0.122668
0 0.14119
0 0.162906
0 0.188889
0 0.220192
0 0.257976
0 0.303712
9.91101e-05 0.359613
0.000481143 0.428182
0.00202645 0.511302
0.0104176 0.605938
0.0932339 0.687689
0.445847 0.719373
0.99255 0.709361
0.999866 0.649344
0.999752 0.569073
0.998872 0.468097
0.995338 0.345454
0.950481 0.21174
0.838443 0.12496
0.0347036 0.0704441
0.000387179 0.0762034
0 0.094858
0 0.118246
0 0.146043
0 0.173679
0 0.185248
0.23722 0.0847789
0.218907 0.0839867
0.16642 0.0816031
0.0955824 0.0777775
0.0430365 0.0734959
0.0153673 0.0706826
0.00403856 0.0711826
0.000898857 0.0746123
0 0.0804794
0 0.0875402
0 0.0967388
0 0.106948
0 0.120229
0 0.135448
0 0.15338
0 0.175864
0 0.202662
0 0.23427
0 0.272184
0 0.317612
0.000131105 0.372101
0.000571118 0.437472
0.00214403 0.515618
0.0099642 0.604058
0.087267 0.683268
0.297331 0.712918
0.985822 0.71295
0.999801 0.659302
0.999797 0.585954
0.999224 0.494923
0.996677 0.382415
0.98031 0.252636
0.889627 0.147368
0.162381 0.0790698
0.00175311 0.0710104
0 0.0874353
0 0.10876
0 0.134857
0 0.165257
0 0.192239
0 0.203918
0.00061947 0.0751043
0.000549507 0.0754129
0.000383918 0.0763929
0 0.0781948
0 0.0811643
0 0.0849956
0 0.0895161
0 0.0957452
0 0.103115
0 0.112038
0 0.123056
0 0.136294
0 0.151573
0 0.171152
0 0.193078
0 0.219541
0 0.252289
0 0.291048
0 0.337135
0.000209294 0.392432
0.000766822 0.457695
0.00266069 0.533362
0.0134044 0.615823
0.0911724 0.68581
0.283302 0.712201
0.983276 0.714544
0.999751 0.663602
0.999816 0.593159
0.999383 0.50762
0.997255 0.404239
0.990283 0.284872
0.89353 0.167283
0.554999 0.0990267
0.00992843 0.0691532
0 0.0811582
0 0.100761
0 0.124848
0 0.153343
0 0.183957
0 0.209065
0 0.220479
0 0.0974453
0 0.0979481
0 0.0994669
0 0.101963
0 0.105297
0 0.109608
0 0.115838
0 0.123373
0 0.13214
0 0.143846
0 0.156663
0 0.173543
0 0.192306
0 0.215453
0 0.243871
0 0.275635
0 0.314598
9.68989e-05 0.362048
0.000365587 0.417961
0.00121727 0.484419
0.00379362 0.560605
0.0262936 0.640028
0.0932893 0.694193
0.387841 0.717216
0.98471 0.713621
0.999746 0.664121
0.999822 0.595561
0.999433 0.512175
0.997547 0.412426
0.992945 0.298942
0.913187 0.181641
0.775989 0.115073
0.025038 0.070416
0 0.0769537
0 0.0943259
0 0.116138
0 0.142687
0 0.172562
0 0.200788
0 0.226097
0 0.233728
0 0.127136
0 0.127667
0 0.12925
0 0.131949
0 0.136266
0 0.142378
0 0.149821
0 0.158511
0 0.170518
0 0.183729
0 0.201013
0 0.220171
0 0.245124
0 0.272204
0 0.306858
6.92029e-05 0.347729
0.000216627 0.394012
0.000682345 0.450645
0.00197925 0.517191
0.00653051 0.591434
0.0514486 0.667192
0.0951551 0.703753
0.693207 0.728776
0.990506 0.711199
0.999785 0.661163
0.999821 0.594332
0.999441 0.51273
0.997645 0.414691
0.993698 0.303101
0.92201 0.186283
0.831469 0.1199
0.0342484 0.0693977
0.000681629 0.0741907
0 0.0906605
0 0.110729
0 0.134751
0 0.163074
0 0.192896
0 0.218992
0 0.237657
0 0.245177
0 0.164849
0 0.165587
0 0.167878
0 0.171868
0 0.177494
0 0.184345
0 0.193004
0 0.205186
0 0.218929
0 0.235898
0 0.256862
0 0.281106
0 0.310676
6.7832e-05 0.346476
0.000177669 0.386324
0.00053047 0.437197
0.00133748 0.494619
0.00399071 0.558612
0.0182521 0.629233
0.0844616 0.689045
0.173099 0.714286
0.936163 0.733251
0.9975 0.704609
0.999856 0.653949
0.999808 0.589389
0.999414 0.509888
0.997612 0.413709
0.993802 0.303585
0.924538 0.187237
0.845442 0.120433
0.0389125 0.0674821
0.000889492 0.07081
0 0.0865924
0 0.106405
0 0.129977
0 0.156465
0 0.184238
0 0.208315
0 0.231799
0 0.245922
0 0.252051
0 0.215349
0 0.216276
0 0.218995
0 0.223344
0 0.229399
0 0.238239
0 0.250481
0 0.264386
0 0.281316
0 0.30359
0 0.327655
8.60722e-05 0.3599
0.000203317 0.394362
0.000529496 0.439018
0.00117889 0.488722
0.00323384 0.54539
0.0108567 0.61154
0.0554617 0.670877
0.0968269 0.701756
0.501907 0.725498
0.980617 0.723306
0.99951 0.687859
0.999897 0.637615
0.999787 0.576615
0.999317 0.501172
0.997419 0.408545
0.99341 0.301262
0.923711 0.186822
0.847382 0.120352
0.0408265 0.0664115
0.00101013 0.0683631
0 0.0827641
0 0.101337
0 0.124137
0 0.150346
0 0.178058
0 0.202657
0 0.226795
0 0.241652
0 0.251932
0 0.254996
0 0.277791
0 0.278826
0 0.282026
0 0.287754
0 0.296477
0 0.308111
0 0.321673
0 0.338838
0 0.361605
6.0935e-05 0.386486
0.000182881 0.419269
0.000544018 0.455514
0.00125121 0.501306
0.0033797 0.549792
0.0101809 0.609209
0.0415311 0.660926
0.0919678 0.69903
0.274479 0.721077
0.930577 0.731207
0.996294 0.707962
0.999874 0.666148
0.999941 0.614169
0.999839 0.552872
0.999351 0.480654
0.997342 0.393924
0.99203 0.292664
0.918765 0.184109
0.840496 0.119886
0.0403714 0.066378
0.00103857 0.0674429
0 0.0804791
0 0.0972921
0 0.118213
0 0.143443
0 0.171725
0 0.198962
0 0.223081
0 0.238659
0 0.249431
0 0.255033
0 0.256645
0 0.341436
0 0.342639
0 0.346537
0 0.35403
0 0.365605
0 0.379967
0 0.396077
0 0.416579
0 0.442701
0.000131925 0.474473
0.000394575 0.511903
0.001213 0.556106
0.00524418 0.607884
0.0303265 0.664519
0.0866662 0.706132
0.221473 0.727598
